Iniciando gerador uRLLC (Scapy/TCP) para 10.0.99.1:5000
Latência uRLLC (RTT local): 0.512 ms
Latência uRLLC (RTT local): 0.834 ms
Latência uRLLC (RTT local): 0.410 ms
Latência uRLLC (RTT local): 0.651 ms
Latência uRLLC (RTT local): 1.238 ms
Latência uRLLC (RTT local): 1.100 ms
Latência uRLLC (RTT local): 1.047 ms
Latência uRLLC (RTT local): 0.478 ms
Latência uRLLC (RTT local): 0.643 ms
Latência uRLLC (RTT local): 0.652 ms
Latência uRLLC (RTT local): 0.686 ms
Latência uRLLC (RTT local): 0.899 ms
Latência uRLLC (RTT local): 0.908 ms
Latência uRLLC (RTT local): 0.943 ms
Latência uRLLC (RTT local): 0.935 ms
Latência uRLLC (RTT local): 0.656 ms
Latência uRLLC (RTT local): 0.605 ms
Latência uRLLC (RTT local): 1.281 ms
Latência uRLLC (RTT local): 1.001 ms
Latência uRLLC (RTT local): 0.735 ms
Latência uRLLC (RTT local): 1.333 ms
Latência uRLLC (RTT local): 1.028 ms
Latência uRLLC (RTT local): 0.567 ms
Latência uRLLC (RTT local): 1.077 ms
Latência uRLLC (RTT local): 0.854 ms
Latência uRLLC (RTT local): 1.215 ms
Latência uRLLC (RTT local): 0.999 ms
Latência uRLLC (RTT local): 1.140 ms
Latência uRLLC (RTT local): 1.035 ms
Latência uRLLC (RTT local): 0.487 ms
Latência uRLLC (RTT local): 0.966 ms
Latência uRLLC (RTT local): 0.609 ms
Latência uRLLC (RTT local): 0.807 ms
Latência uRLLC (RTT local): 0.487 ms
Latência uRLLC (RTT local): 0.770 ms
Latência uRLLC (RTT local): 0.455 ms
Latência uRLLC (RTT local): 0.972 ms
Latência uRLLC (RTT local): 1.186 ms
Latência uRLLC (RTT local): 1.205 ms
Latência uRLLC (RTT local): 1.192 ms
Latência uRLLC (RTT local): 0.717 ms
Latência uRLLC (RTT local): 0.919 ms
Latência uRLLC (RTT local): 0.760 ms
Latência uRLLC (RTT local): 0.526 ms
Latência uRLLC (RTT local): 0.511 ms
Latência uRLLC (RTT local): 0.541 ms
Latência uRLLC (RTT local): 0.727 ms
Latência uRLLC (RTT local): 0.567 ms
Latência uRLLC (RTT local): 0.693 ms
Latência uRLLC (RTT local): 0.878 ms
Latência uRLLC (RTT local): 0.730 ms
Latência uRLLC (RTT local): 0.542 ms
