Iniciando gerador uRLLC (Scapy/TCP) para 10.0.99.1:5000
Latência uRLLC (RTT local): 1.612 ms
Latência uRLLC (RTT local): 1.436 ms
Latência uRLLC (RTT local): 1.724 ms
Latência uRLLC (RTT local): 3.392 ms
Latência uRLLC (RTT local): 2.851 ms
Latência uRLLC (RTT local): 2.060 ms
Latência uRLLC (RTT local): 2.021 ms
Latência uRLLC (RTT local): 1.382 ms
Latência uRLLC (RTT local): 1.514 ms
Latência uRLLC (RTT local): 1.278 ms
Latência uRLLC (RTT local): 1.324 ms
Latência uRLLC (RTT local): 1.759 ms
Latência uRLLC (RTT local): 1.508 ms
Latência uRLLC (RTT local): 1.412 ms
Latência uRLLC (RTT local): 1.261 ms
Latência uRLLC (RTT local): 2.540 ms
Latência uRLLC (RTT local): 2.259 ms
Latência uRLLC (RTT local): 2.278 ms
Latência uRLLC (RTT local): 2.687 ms
Latência uRLLC (RTT local): 3.154 ms
Latência uRLLC (RTT local): 2.866 ms
Latência uRLLC (RTT local): 1.709 ms
Latência uRLLC (RTT local): 2.526 ms
Latência uRLLC (RTT local): 2.190 ms
Latência uRLLC (RTT local): 1.334 ms
Latência uRLLC (RTT local): 1.325 ms
Latência uRLLC (RTT local): 1.903 ms
Latência uRLLC (RTT local): 2.521 ms
Latência uRLLC (RTT local): 2.146 ms
Latência uRLLC (RTT local): 2.152 ms
Latência uRLLC (RTT local): 1.783 ms
Latência uRLLC (RTT local): 1.853 ms
Latência uRLLC (RTT local): 2.105 ms
Latência uRLLC (RTT local): 2.106 ms
Latência uRLLC (RTT local): 1.972 ms
Latência uRLLC (RTT local): 1.453 ms
Latência uRLLC (RTT local): 3.230 ms
Latência uRLLC (RTT local): 2.193 ms
Latência uRLLC (RTT local): 2.502 ms
Latência uRLLC (RTT local): 2.019 ms
Latência uRLLC (RTT local): 2.455 ms
Latência uRLLC (RTT local): 2.467 ms
Latência uRLLC (RTT local): 3.362 ms
Latência uRLLC (RTT local): 1.679 ms
Latência uRLLC (RTT local): 2.128 ms
Latência uRLLC (RTT local): 1.380 ms
Latência uRLLC (RTT local): 2.778 ms
Latência uRLLC (RTT local): 2.083 ms
Latência uRLLC (RTT local): 2.373 ms
Latência uRLLC (RTT local): 2.474 ms
Latência uRLLC (RTT local): 2.557 ms
Latência uRLLC (RTT local): 2.626 ms
Latência uRLLC (RTT local): 2.294 ms
Latência uRLLC (RTT local): 2.178 ms
Latência uRLLC (RTT local): 2.825 ms
Latência uRLLC (RTT local): 2.612 ms
Latência uRLLC (RTT local): 1.770 ms
Latência uRLLC (RTT local): 2.832 ms
Latência uRLLC (RTT local): 2.052 ms
Latência uRLLC (RTT local): 2.624 ms
Latência uRLLC (RTT local): 3.219 ms
Latência uRLLC (RTT local): 2.287 ms
Latência uRLLC (RTT local): 2.405 ms
Latência uRLLC (RTT local): 2.798 ms
Latência uRLLC (RTT local): 1.517 ms
Latência uRLLC (RTT local): 3.265 ms
Latência uRLLC (RTT local): 2.926 ms
Gerador uRLLC finalizado. 570 medições salvas em /app/resultados/execucoes/isolado/rep_01/latencias_urllc_rtt.csv
