Iniciando gerador uRLLC (Scapy/TCP) para 10.0.99.1:5000
Latência uRLLC (RTT local): 1.330 ms
Latência uRLLC (RTT local): 2.474 ms
Latência uRLLC (RTT local): 1.404 ms
Latência uRLLC (RTT local): 1.193 ms
Latência uRLLC (RTT local): 1.848 ms
Latência uRLLC (RTT local): 2.090 ms
Latência uRLLC (RTT local): 3.382 ms
Latência uRLLC (RTT local): 0.996 ms
Latência uRLLC (RTT local): 1.781 ms
Latência uRLLC (RTT local): 1.486 ms
Latência uRLLC (RTT local): 1.567 ms
Latência uRLLC (RTT local): 2.432 ms
Latência uRLLC (RTT local): 0.948 ms
Latência uRLLC (RTT local): 0.582 ms
Latência uRLLC (RTT local): 0.582 ms
Latência uRLLC (RTT local): 0.498 ms
Latência uRLLC (RTT local): 0.658 ms
Latência uRLLC (RTT local): 0.611 ms
Latência uRLLC (RTT local): 0.644 ms
Latência uRLLC (RTT local): 0.623 ms
Latência uRLLC (RTT local): 0.637 ms
Latência uRLLC (RTT local): 0.912 ms
Latência uRLLC (RTT local): 0.636 ms
Latência uRLLC (RTT local): 0.614 ms
Latência uRLLC (RTT local): 0.952 ms
Latência uRLLC (RTT local): 0.598 ms
Latência uRLLC (RTT local): 0.532 ms
Latência uRLLC (RTT local): 0.757 ms
Latência uRLLC (RTT local): 1.301 ms
Latência uRLLC (RTT local): 0.949 ms
Latência uRLLC (RTT local): 1.048 ms
Latência uRLLC (RTT local): 0.971 ms
Latência uRLLC (RTT local): 0.860 ms
Latência uRLLC (RTT local): 0.468 ms
Latência uRLLC (RTT local): 0.528 ms
Latência uRLLC (RTT local): 1.037 ms
Latência uRLLC (RTT local): 0.409 ms
Latência uRLLC (RTT local): 0.416 ms
Latência uRLLC (RTT local): 0.706 ms
Latência uRLLC (RTT local): 1.290 ms
Latência uRLLC (RTT local): 1.070 ms
Latência uRLLC (RTT local): 0.890 ms
Latência uRLLC (RTT local): 0.450 ms
Latência uRLLC (RTT local): 2.782 ms
Latência uRLLC (RTT local): 2.265 ms
Latência uRLLC (RTT local): 0.930 ms
Latência uRLLC (RTT local): 0.660 ms
Latência uRLLC (RTT local): 0.896 ms
Latência uRLLC (RTT local): 0.937 ms
Latência uRLLC (RTT local): 1.249 ms
Latência uRLLC (RTT local): 0.974 ms
Latência uRLLC (RTT local): 0.909 ms
Latência uRLLC (RTT local): 0.521 ms
Latência uRLLC (RTT local): 0.602 ms
Latência uRLLC (RTT local): 0.913 ms
Latência uRLLC (RTT local): 0.914 ms
Latência uRLLC (RTT local): 0.770 ms
Latência uRLLC (RTT local): 1.304 ms
Latência uRLLC (RTT local): 0.795 ms
Latência uRLLC (RTT local): 0.482 ms
Latência uRLLC (RTT local): 0.958 ms
Latência uRLLC (RTT local): 0.578 ms
Latência uRLLC (RTT local): 0.663 ms
Latência uRLLC (RTT local): 0.507 ms
Latência uRLLC (RTT local): 0.845 ms
Latência uRLLC (RTT local): 0.580 ms
Latência uRLLC (RTT local): 0.566 ms
Latência uRLLC (RTT local): 1.632 ms
Latência uRLLC (RTT local): 0.434 ms
Latência uRLLC (RTT local): 0.414 ms
Latência uRLLC (RTT local): 0.446 ms
Latência uRLLC (RTT local): 0.637 ms
Latência uRLLC (RTT local): 0.926 ms
Latência uRLLC (RTT local): 0.612 ms
Latência uRLLC (RTT local): 0.640 ms
Latência uRLLC (RTT local): 0.644 ms
Latência uRLLC (RTT local): 0.968 ms
Latência uRLLC (RTT local): 0.618 ms
Latência uRLLC (RTT local): 0.987 ms
Latência uRLLC (RTT local): 0.628 ms
Latência uRLLC (RTT local): 0.841 ms
Latência uRLLC (RTT local): 0.905 ms
Latência uRLLC (RTT local): 0.863 ms
Latência uRLLC (RTT local): 1.226 ms
Latência uRLLC (RTT local): 0.511 ms
Latência uRLLC (RTT local): 0.750 ms
Latência uRLLC (RTT local): 1.023 ms
Latência uRLLC (RTT local): 0.998 ms
Latência uRLLC (RTT local): 0.675 ms
Latência uRLLC (RTT local): 0.875 ms
Latência uRLLC (RTT local): 0.566 ms
Latência uRLLC (RTT local): 0.826 ms
Latência uRLLC (RTT local): 0.700 ms
Latência uRLLC (RTT local): 0.397 ms
Latência uRLLC (RTT local): 0.726 ms
Latência uRLLC (RTT local): 0.737 ms
Latência uRLLC (RTT local): 0.839 ms
Latência uRLLC (RTT local): 1.061 ms
Latência uRLLC (RTT local): 0.519 ms
Latência uRLLC (RTT local): 0.554 ms
Latência uRLLC (RTT local): 0.503 ms
Latência uRLLC (RTT local): 0.963 ms
Latência uRLLC (RTT local): 0.794 ms
Latência uRLLC (RTT local): 0.472 ms
Latência uRLLC (RTT local): 1.372 ms
Latência uRLLC (RTT local): 1.146 ms
Latência uRLLC (RTT local): 0.802 ms
Latência uRLLC (RTT local): 1.459 ms
Latência uRLLC (RTT local): 0.614 ms
Latência uRLLC (RTT local): 0.947 ms
Latência uRLLC (RTT local): 1.225 ms
Latência uRLLC (RTT local): 0.626 ms
Latência uRLLC (RTT local): 0.760 ms
Latência uRLLC (RTT local): 0.706 ms
Latência uRLLC (RTT local): 1.236 ms
Latência uRLLC (RTT local): 0.873 ms
Latência uRLLC (RTT local): 0.742 ms
Latência uRLLC (RTT local): 0.699 ms
Latência uRLLC (RTT local): 0.587 ms
Latência uRLLC (RTT local): 0.670 ms
Latência uRLLC (RTT local): 0.617 ms
Latência uRLLC (RTT local): 0.618 ms
Latência uRLLC (RTT local): 0.568 ms
Latência uRLLC (RTT local): 0.916 ms
Latência uRLLC (RTT local): 0.671 ms
Latência uRLLC (RTT local): 0.784 ms
Latência uRLLC (RTT local): 0.651 ms
Latência uRLLC (RTT local): 0.916 ms
Latência uRLLC (RTT local): 1.009 ms
Latência uRLLC (RTT local): 0.961 ms
Latência uRLLC (RTT local): 1.056 ms
Latência uRLLC (RTT local): 0.580 ms
Latência uRLLC (RTT local): 1.022 ms
Latência uRLLC (RTT local): 0.779 ms
Latência uRLLC (RTT local): 1.258 ms
Latência uRLLC (RTT local): 0.975 ms
Latência uRLLC (RTT local): 0.897 ms
Latência uRLLC (RTT local): 0.916 ms
Latência uRLLC (RTT local): 1.268 ms
Latência uRLLC (RTT local): 0.981 ms
Latência uRLLC (RTT local): 0.706 ms
Latência uRLLC (RTT local): 0.670 ms
Latência uRLLC (RTT local): 1.185 ms
Latência uRLLC (RTT local): 0.590 ms
Latência uRLLC (RTT local): 1.007 ms
Latência uRLLC (RTT local): 0.595 ms
Latência uRLLC (RTT local): 0.971 ms
Latência uRLLC (RTT local): 0.701 ms
Latência uRLLC (RTT local): 1.601 ms
Latência uRLLC (RTT local): 0.972 ms
Latência uRLLC (RTT local): 1.172 ms
Latência uRLLC (RTT local): 1.132 ms
Latência uRLLC (RTT local): 1.011 ms
Latência uRLLC (RTT local): 0.858 ms
Latência uRLLC (RTT local): 0.803 ms
Gerador uRLLC finalizado. 588 medições salvas; tentativas=588, falhas=0
